vehicle id,anaysis_travel_distance,anaysis_travel_time
772,11.0,11.0
773,11.0,11.0
774,11.0,11.0
775,11.0,11.1
776,11.0,11.1
777,11.0,11.0
778,11.0,11.0
779,11.0,11.0
780,11.0,11.0
781,11.0,11.1
782,11.0,11.1
783,11.0,11.0
784,11.0,11.0
785,11.0,11.0
786,11.0,11.0
787,11.0,11.1
788,11.0,11.1
789,11.0,11.0
790,11.0,11.0
791,11.0,11.0
792,11.0,11.0
793,11.0,11.1
794,11.0,11.1
795,11.0,11.0
796,11.0,11.0
797,11.0,11.0
798,11.0,11.0
799,11.0,11.1
800,11.0,11.1
801,11.0,11.0
802,11.0,11.0
803,11.0,11.0
804,11.0,11.0
805,11.0,11.1
806,11.0,11.1
807,11.0,11.0
808,11.0,11.0
809,11.0,11.0
810,11.0,11.0
811,11.0,11.1
812,11.0,11.1
813,11.0,11.0
814,11.0,11.0
815,11.0,11.0
816,11.0,11.0
817,11.0,11.1
818,11.0,11.1
819,11.0,11.0
820,11.0,11.0
821,11.0,11.0
822,11.0,11.0
823,11.0,11.1
824,11.0,11.1
825,11.0,11.0
826,11.0,11.0
827,11.0,11.0
828,11.0,11.0
829,11.0,11.1
830,11.0,11.1
831,11.0,11.0
832,11.0,11.0
833,11.0,11.0
834,11.0,11.0
835,11.0,11.1
836,11.0,11.1
837,11.0,11.0
838,11.0,11.0
839,11.0,11.0
840,11.0,11.0
841,11.0,11.1
842,11.0,11.1
843,11.0,11.0
844,11.0,11.0
845,11.0,11.0
846,11.0,11.0
847,11.0,11.1
848,11.0,11.1
849,11.0,11.0
850,11.0,11.0
851,11.0,11.0
852,11.0,11.0
853,11.0,11.1
854,11.0,11.1
855,11.0,11.0
856,11.0,11.0
857,11.0,11.0
858,11.0,11.0
859,11.0,11.1
860,11.0,11.1
861,11.0,11.0
862,11.0,11.0
863,11.0,11.0
864,11.0,11.0
865,11.0,11.1
866,11.0,11.1
867,11.0,11.0
868,11.0,11.0
869,11.0,11.0
870,11.0,11.0
871,11.0,11.1
872,11.0,11.1
873,11.0,11.0
874,11.0,11.0
875,11.0,11.0
876,11.0,11.0
877,11.0,11.1
878,11.0,11.1
879,11.0,11.0
880,11.0,11.0
881,11.0,11.0
882,11.0,11.0
883,11.0,11.1
884,11.0,11.1
885,11.0,11.0
886,11.0,11.0
887,11.0,11.0
888,11.0,11.0
889,11.0,11.1
890,11.0,11.1
891,11.0,11.0
892,11.0,11.0
893,11.0,11.0
894,11.0,11.0
895,11.0,11.1
896,11.0,11.1
897,11.0,11.0
898,11.0,11.0
899,11.0,11.0
900,11.0,11.0
901,11.0,11.1
902,11.0,11.1
903,11.0,11.0
904,11.0,11.0
905,11.0,11.0
906,11.0,11.0
907,11.0,11.1
908,11.0,11.1
909,11.0,11.0
910,11.0,11.0
911,11.0,11.0
912,11.0,11.0
913,11.0,11.1
914,11.0,11.1
915,11.0,11.0
916,11.0,11.0
917,11.0,11.0
918,11.0,11.0
919,11.0,11.1
920,11.0,11.1
921,11.0,11.0
922,11.0,11.0
923,11.0,11.0
924,11.0,11.0
925,11.0,11.1
926,11.0,11.1
927,11.0,11.0
928,11.0,11.0
929,11.0,11.0
930,11.0,11.0
931,11.0,11.1
932,11.0,11.1
933,11.0,11.0
934,11.0,11.0
935,11.0,11.0
936,11.0,11.0
937,11.0,11.1
938,11.0,11.1
939,11.0,11.0
940,11.0,11.0
941,11.0,11.0
942,11.0,11.0
943,11.0,11.1
944,11.0,11.1
945,11.0,11.0
946,11.0,11.0
947,11.0,11.0
948,11.0,11.0
949,11.0,11.1
950,11.0,11.1
951,11.0,11.0
952,11.0,11.0
953,11.0,11.0
954,11.0,11.0
955,11.0,11.1
956,11.0,11.1
957,11.0,11.0
958,11.0,11.0
959,11.0,11.0
960,11.0,11.0
961,11.0,11.1
962,11.0,11.1
963,11.0,11.0
964,11.0,11.0
965,11.0,11.0
966,11.0,11.0
967,11.0,11.1
968,11.0,11.1
969,11.0,11.0
970,11.0,11.0
971,11.0,11.0
972,11.0,11.0
973,11.0,11.1
974,11.0,11.1
975,11.0,11.0
976,11.0,11.0
977,11.0,11.0
978,11.0,11.0
979,11.0,11.1
980,11.0,11.1
981,11.0,11.0
982,11.0,11.0
983,11.0,11.0
984,11.0,11.0
985,11.0,11.1
986,11.0,11.1
987,11.0,11.0
988,11.0,11.0
989,11.0,11.0
990,11.0,11.0
991,11.0,11.1
992,11.0,11.1
993,11.0,11.0
994,11.0,11.0
995,11.0,11.0
996,11.0,11.0
997,11.0,11.1
998,11.0,11.1
999,11.0,11.0
1000,11.0,11.0
1001,11.0,11.0
1002,11.0,11.0
1003,11.0,11.1
1004,11.0,11.1
1005,11.0,11.0
1006,11.0,11.0
1007,11.0,11.0
1008,11.0,11.0
1009,11.0,11.1
1010,11.0,11.1
1011,11.0,11.0
1012,11.0,11.0
1013,11.0,11.0
1014,11.0,11.0
1015,11.0,11.1
1016,11.0,11.1
1017,11.0,11.0
1018,11.0,11.0
1019,11.0,11.0
1020,11.0,11.0
1021,11.0,11.1
1022,11.0,11.1
1023,11.0,11.0
1024,11.0,11.0
1025,11.0,11.0
1026,11.0,11.0
1027,11.0,11.1
1028,11.0,11.1
1029,11.0,11.0
1030,11.0,11.0
1031,11.0,11.0
1032,11.0,11.0
1033,11.0,11.1
1034,11.0,11.1
1035,11.0,11.0
1036,11.0,11.0
1037,11.0,11.0
1038,11.0,11.0
1039,11.0,11.1
1040,11.0,11.1
1041,11.0,11.0
1042,11.0,11.0
1043,11.0,11.0
1044,11.0,11.0
1045,11.0,11.1
1046,11.0,11.1
1047,11.0,11.0
1048,11.0,11.0
1049,11.0,11.0
1050,11.0,11.0
1051,11.0,11.1
1052,11.0,11.1
1053,11.0,11.0
1054,11.0,11.0
1055,11.0,11.0
1056,11.0,11.0
1057,11.0,11.1
1058,11.0,11.1
1059,11.0,11.0
1060,11.0,11.0
1061,11.0,11.0
1062,11.0,11.0
1063,11.0,11.1
1064,11.0,11.1
1065,11.0,11.0
1066,11.0,11.0
1067,11.0,11.0
1068,11.0,11.0
1069,11.0,11.1
1070,11.0,11.1
1071,11.0,11.0
1072,11.0,11.0
1073,11.0,11.0
1074,11.0,11.0
1075,11.0,11.1
1076,11.0,11.1
1077,11.0,11.0
1078,11.0,11.0
1079,11.0,11.0
1080,11.0,11.0
1081,11.0,11.1
1082,11.0,11.1
1083,11.0,11.0
1084,11.0,11.0
1085,11.0,11.0
1086,11.0,11.0
1087,11.0,11.1
1088,11.0,11.1
1089,11.0,11.0
1090,11.0,11.0
1091,11.0,11.0
1092,11.0,11.0
1093,11.0,11.1
1094,11.0,11.1
1095,11.0,11.0
1096,11.0,11.0
1097,11.0,11.0
1098,11.0,11.0
1099,11.0,11.1
1100,11.0,11.1
1101,11.0,11.0
1102,11.0,11.0
1103,11.0,11.0
1104,11.0,11.0
1105,11.0,11.1
1106,11.0,11.1
1107,11.0,11.0
1108,11.0,11.0
1109,11.0,11.0
1110,11.0,11.0
1111,11.0,11.1
1112,11.0,11.1
1113,11.0,11.0
1114,11.0,11.0
1115,11.0,11.0
1116,11.0,11.0
1117,11.0,11.1
1118,11.0,11.1
1119,11.0,11.0
1120,11.0,11.0
1121,11.0,11.0
1122,11.0,11.0
1123,11.0,11.1
1124,11.0,11.1
1125,11.0,11.0
1126,11.0,11.0
1127,11.0,11.0
1128,11.0,11.0
1129,11.0,11.1
1130,11.0,11.1
1131,11.0,11.0
1132,11.0,11.0
1133,11.0,11.0
1134,11.0,11.0
1135,11.0,11.1
1136,11.0,11.1
1137,11.0,11.0
1138,11.0,11.0
1139,11.0,11.0
1140,11.0,11.0
1141,11.0,11.1
1142,11.0,11.1
1143,11.0,11.0
1144,11.0,11.0
1145,11.0,11.0
1146,11.0,11.0
1147,11.0,11.1
1148,11.0,11.1
1149,11.0,11.0
1150,11.0,11.0
1151,11.0,11.0
1152,11.0,11.0
1153,11.0,11.1
1154,11.0,11.1
1155,11.0,11.0
1156,11.0,11.0
1157,11.0,11.0
1158,11.0,11.0
1159,11.0,11.1
1160,11.0,11.1
1161,11.0,11.0
1162,11.0,11.0
1163,11.0,11.0
1164,11.0,11.0
1165,11.0,11.1
1166,11.0,11.1
1167,11.0,11.0
1168,11.0,11.0
1169,11.0,11.0
1170,11.0,11.0
1171,11.0,11.1
1172,11.0,11.1
1173,11.0,11.0
1174,11.0,11.0
1175,11.0,11.0
1176,11.0,11.0
1177,11.0,11.1
1178,11.0,11.1
1179,11.0,11.0
1180,11.0,11.0
1181,11.0,11.0
1182,11.0,11.0
1183,11.0,11.1
1184,11.0,11.1
1185,11.0,11.0
1186,11.0,11.0
1187,11.0,11.0
1188,11.0,11.0
1189,11.0,11.1
1190,11.0,11.1
1191,11.0,11.0
1192,11.0,11.0
1193,11.0,11.0
1194,11.0,11.0
1195,11.0,11.1
1196,11.0,11.1
1197,11.0,11.0
1198,11.0,11.0
1199,11.0,11.0
1200,11.0,11.0
1201,11.0,11.1
1202,11.0,11.1
1203,11.0,11.0
1204,11.0,11.0
1205,11.0,11.0
1206,11.0,11.0
1207,11.0,11.1
1208,11.0,11.1
1209,11.0,11.0
1210,11.0,11.0
1211,11.0,11.0
1212,11.0,11.0
1213,11.0,11.1
1214,11.0,11.1
1215,11.0,11.0
1216,11.0,11.0
1217,11.0,11.0
1218,11.0,11.0
1219,11.0,11.1
1220,11.0,11.1
1221,11.0,11.0
1222,11.0,11.0
1223,11.0,11.0
1224,11.0,11.0
1225,11.0,11.1
1226,11.0,11.1
1227,11.0,11.0
1228,11.0,11.0
1229,11.0,11.0
1230,11.0,11.0
1231,11.0,11.1
1232,11.0,11.1
1233,11.0,11.0
1234,11.0,11.0
1235,11.0,11.0
1236,11.0,11.0
1237,11.0,11.1
1238,11.0,11.1
1239,11.0,11.0
1240,11.0,11.0
1241,11.0,11.0
1242,11.0,11.0
1243,11.0,11.1
1244,11.0,11.1
1245,11.0,11.0
1246,11.0,11.0
1247,11.0,11.0
1248,11.0,11.0
1249,11.0,11.1
1250,11.0,11.1
1251,11.0,11.0
1252,11.0,11.0
1253,11.0,11.0
1254,11.0,11.0
1255,11.0,11.1
1256,11.0,11.1
1257,11.0,11.0
1258,11.0,11.0
1259,11.0,11.0
1260,11.0,11.0
1261,11.0,11.1
1262,11.0,11.1
1263,11.0,11.0
1264,11.0,11.0
1265,11.0,11.0
1266,11.0,11.0
1267,11.0,11.1
1268,11.0,11.1
1269,11.0,11.0
1270,11.0,11.0
1271,11.0,11.0
1272,11.0,11.0
1273,11.0,11.1
1274,11.0,11.1
1275,11.0,11.0
1276,11.0,11.0
1277,11.0,11.0
1278,11.0,11.0
1279,11.0,11.1
1280,11.0,11.1
1281,11.0,11.0
1282,11.0,11.0
1283,11.0,11.0
1284,11.0,11.0
1285,11.0,11.1
1286,11.0,11.1
1287,11.0,11.0
1288,11.0,11.0
1289,11.0,11.0
1290,11.0,11.0
1291,11.0,11.1
1292,11.0,11.1
1293,11.0,11.0
1294,11.0,11.0
1295,11.0,11.0
1296,11.0,11.0
1297,11.0,11.1
1298,11.0,11.1
1299,11.0,11.0
1300,11.0,11.0
1301,11.0,11.0
1302,11.0,11.0
1303,11.0,11.1
1304,11.0,11.1
1305,11.0,11.0
1306,11.0,11.0
1307,11.0,11.0
1308,11.0,11.0
1309,11.0,11.1
1310,11.0,11.1
1311,11.0,11.0
1312,11.0,11.0
1313,11.0,11.0
1314,11.0,11.0
1315,11.0,11.1
1316,11.0,11.1
1317,11.0,11.0
1318,11.0,11.0
1319,11.0,11.0
1320,11.0,11.0
1321,11.0,11.1
1322,11.0,11.1
1323,11.0,11.0
1324,11.0,11.0
1325,11.0,11.0
1326,11.0,11.0
1327,11.0,11.1
1328,11.0,11.1
1329,11.0,11.0
1330,11.0,11.0
1331,11.0,11.0
1332,11.0,11.0
1333,11.0,11.1
1334,11.0,11.1
1335,11.0,11.0
1336,11.0,11.0
1337,11.0,11.0
1338,11.0,11.0
1339,11.0,11.1
1340,11.0,11.1
1341,11.0,11.0
1342,11.0,11.0
1343,11.0,11.0
1344,11.0,11.0
1345,11.0,11.1
1346,11.0,11.1
1347,11.0,11.0
1348,11.0,11.0
1349,11.0,11.0
1350,11.0,11.0
1351,11.0,11.1
1352,11.0,11.1
1353,11.0,11.0
1354,11.0,11.0
1355,11.0,11.0
1356,11.0,11.0
1357,11.0,11.1
