agent_id,tour_id,from_zone_id,to_zone_id,from_origin_node_id,to_destination_node_id,departure_time_in_min,end_time_in_min,travel_time_in_min,demand_type,information_type,value_of_time,vehicle_type,vehicle_age,distance
52,52,1,2,42,2,420.88,432.80,11.92,1,2,10.00,1,5,11.45,
53,53,1,2,42,2,420.90,432.80,11.90,1,3,10.00,1,0,11.45,
54,54,1,2,42,2,420.92,432.90,11.98,1,1,10.00,1,5,11.45,
55,55,1,2,42,2,420.93,432.90,11.97,1,1,10.00,1,5,11.45,
56,56,1,2,42,2,420.95,432.90,11.95,1,1,10.00,1,10,11.45,
57,57,1,2,42,2,420.97,432.90,11.93,1,1,10.00,1,15,11.45,
58,58,1,2,42,2,420.98,432.90,11.92,1,1,10.00,1,10,11.45,
59,59,1,2,42,2,421.00,433.00,12.00,1,1,10.00,1,15,11.45,
60,60,1,2,42,2,421.02,433.00,11.98,1,1,10.00,1,10,11.45,
61,61,1,2,42,2,421.03,433.00,11.97,1,1,10.00,1,5,11.45,
62,62,1,2,42,2,421.05,433.00,11.95,1,1,10.00,1,5,11.45,
63,63,1,2,42,2,421.07,433.10,12.03,1,1,10.00,1,5,11.45,
64,64,1,2,42,2,421.08,433.10,12.02,1,1,10.00,1,10,11.45,
65,65,1,2,42,2,421.10,433.10,12.00,1,1,10.00,1,10,11.45,
66,66,1,2,42,2,421.12,433.10,11.98,1,1,10.00,1,10,11.45,
67,67,1,2,42,2,421.13,433.10,11.97,1,1,10.00,1,5,11.45,
68,68,1,2,42,2,421.15,433.20,12.05,1,3,10.00,1,5,11.45,
69,69,1,2,42,2,421.17,433.20,12.03,1,1,10.00,1,0,11.45,
70,70,1,2,42,2,421.18,433.20,12.02,1,1,10.00,1,15,11.45,
71,71,1,2,42,2,421.20,433.20,12.00,1,1,10.00,1,10,11.45,
72,72,1,2,42,2,421.22,433.30,12.08,1,2,10.00,1,0,11.45,
73,73,1,2,42,2,421.23,433.30,12.07,1,1,10.00,1,15,11.45,
74,74,1,2,42,2,421.25,433.30,12.05,1,1,10.00,1,5,11.45,
75,75,1,2,42,2,421.27,433.30,12.03,1,1,10.00,1,15,11.45,
76,76,1,2,42,2,421.28,433.30,12.02,1,1,10.00,1,15,11.45,
77,77,1,2,42,2,421.30,433.40,12.10,1,3,10.00,1,15,11.45,
78,78,1,2,42,2,421.32,433.40,12.08,1,1,10.00,1,5,11.45,
79,79,1,2,42,2,421.33,433.40,12.07,1,1,10.00,1,5,11.45,
80,80,1,2,42,2,421.35,433.40,12.05,1,1,10.00,1,5,11.45,
81,81,1,2,42,2,421.37,433.50,12.13,1,1,10.00,1,0,11.45,
82,82,1,2,42,2,421.38,433.50,12.12,1,1,10.00,1,15,11.45,
83,83,1,2,42,2,421.40,433.50,12.10,1,2,10.00,1,10,11.45,
84,84,1,2,42,2,421.42,433.50,12.08,1,1,10.00,1,0,11.45,
85,85,1,2,42,2,421.43,433.50,12.07,1,1,10.00,1,5,11.45,
86,86,1,2,42,2,421.45,433.60,12.15,1,2,10.00,1,10,11.45,
87,87,1,2,42,2,421.47,433.60,12.13,1,1,10.00,1,0,11.45,
88,88,1,2,42,2,421.48,433.60,12.12,1,3,10.00,1,15,11.45,
89,89,1,2,42,2,421.50,433.60,12.10,1,1,10.00,1,10,11.45,
90,90,1,2,42,2,421.52,433.70,12.18,1,1,10.00,1,15,11.45,
91,91,1,2,42,2,421.53,433.70,12.17,1,1,10.00,1,15,11.45,
92,92,1,2,42,2,421.55,433.70,12.15,1,2,10.00,1,15,11.45,
93,93,1,2,42,2,421.57,433.70,12.13,1,2,10.00,1,15,11.45,
94,94,1,2,42,2,421.58,433.70,12.12,1,3,10.00,1,5,11.45,
95,95,1,2,42,2,421.60,433.80,12.20,1,1,10.00,1,0,11.45,
96,96,1,2,42,2,421.62,433.80,12.18,1,1,10.00,1,5,11.45,
97,97,1,2,42,2,421.63,433.80,12.17,1,1,10.00,1,5,11.45,
98,98,1,2,42,2,421.65,433.80,12.15,1,1,10.00,1,10,11.45,
99,99,1,2,42,2,421.67,433.90,12.23,1,1,10.00,1,5,11.45,
100,100,1,2,42,2,421.68,433.90,12.22,1,1,10.00,1,5,11.45,
101,101,1,2,42,2,421.70,433.90,12.20,1,2,10.00,1,15,11.45,
102,102,1,2,42,2,421.72,433.90,12.18,1,1,10.00,1,10,11.45,
103,103,1,2,42,2,421.73,433.90,12.17,1,1,10.00,1,5,11.45,
104,104,1,2,42,2,421.75,434.00,12.25,1,3,10.00,1,10,11.45,
105,105,1,2,42,2,421.77,434.00,12.23,1,1,10.00,1,5,11.45,
106,106,1,2,42,2,421.78,434.00,12.22,1,1,10.00,1,10,11.45,
107,107,1,2,42,2,421.80,434.00,12.20,1,1,10.00,1,0,11.45,
108,108,1,2,42,2,421.82,434.10,12.28,1,1,10.00,1,5,11.45,
109,109,1,2,42,2,421.83,434.10,12.27,1,1,10.00,1,15,11.45,
110,110,1,2,42,2,421.85,434.10,12.25,1,1,10.00,1,10,11.45,
111,111,1,2,42,2,421.87,434.10,12.23,1,1,10.00,1,5,11.45,
112,112,1,2,42,2,421.88,434.10,12.22,1,1,10.00,1,0,11.45,
113,113,1,2,42,2,421.90,434.20,12.30,1,1,10.00,1,15,11.45,
114,114,1,2,42,2,421.92,434.20,12.28,1,1,10.00,1,5,11.45,
115,115,1,2,42,2,421.93,434.20,12.27,1,1,10.00,1,15,11.45,
116,116,1,2,42,2,421.95,434.20,12.25,1,1,10.00,1,5,11.45,
117,117,1,2,42,2,421.97,434.30,12.33,1,2,10.00,1,10,11.45,
118,118,1,2,42,2,421.98,434.30,12.32,1,2,10.00,1,5,11.45,
119,119,1,2,42,2,422.00,434.30,12.30,1,1,10.00,1,0,11.45,
120,120,1,2,42,2,422.02,434.30,12.28,1,1,10.00,1,0,11.45,
121,121,1,2,42,2,422.03,434.30,12.27,1,1,10.00,1,15,11.45,
122,122,1,2,42,2,422.05,434.40,12.35,1,1,10.00,1,5,11.45,
123,123,1,2,42,2,422.07,434.40,12.33,1,2,10.00,1,10,11.45,
124,124,1,2,42,2,422.08,434.40,12.32,1,1,10.00,1,5,11.45,
125,125,1,2,42,2,422.10,434.40,12.30,1,1,10.00,1,15,11.45,
126,126,1,2,42,2,422.12,434.50,12.38,1,3,10.00,1,0,11.45,
127,127,1,2,42,2,422.13,434.50,12.37,1,1,10.00,1,15,11.45,
128,128,1,2,42,2,422.15,434.50,12.35,1,1,10.00,1,15,11.45,
129,129,1,2,42,2,422.17,434.50,12.33,1,1,10.00,1,10,11.45,
130,130,1,2,42,2,422.18,434.50,12.32,1,1,10.00,1,5,11.45,
131,131,1,2,42,2,422.20,434.60,12.40,1,1,10.00,1,15,11.45,
132,132,1,2,42,2,422.22,434.60,12.38,1,2,10.00,1,5,11.45,
133,133,1,2,42,2,422.23,434.60,12.37,1,1,10.00,1,10,11.45,
134,134,1,2,42,2,422.25,434.60,12.35,1,1,10.00,1,10,11.45,
135,135,1,2,42,2,422.27,434.70,12.43,1,1,10.00,1,15,11.45,
136,136,1,2,42,2,422.28,434.70,12.42,1,1,10.00,1,0,11.45,
137,137,1,2,42,2,422.30,434.70,12.40,1,3,10.00,1,10,11.45,
138,138,1,2,42,2,422.32,434.70,12.38,1,1,10.00,1,10,11.45,
139,139,1,2,42,2,422.33,434.70,12.37,1,1,10.00,1,5,11.45,
140,140,1,2,42,2,422.35,434.80,12.45,1,1,10.00,1,0,11.45,
141,141,1,2,42,2,422.37,434.80,12.43,1,1,10.00,1,10,11.45,
142,142,1,2,42,2,422.38,434.80,12.42,1,1,10.00,1,15,11.45,
143,143,1,2,42,2,422.40,434.80,12.40,1,1,10.00,1,0,11.45,
144,144,1,2,42,2,422.42,434.90,12.48,1,1,10.00,1,10,11.45,
145,145,1,2,42,2,422.43,434.90,12.47,1,1,10.00,1,15,11.45,
146,146,1,2,42,2,422.45,434.90,12.45,1,1,10.00,1,0,11.45,
147,147,1,2,42,2,422.47,434.90,12.43,1,1,10.00,1,10,11.45,
148,148,1,2,42,2,422.48,434.90,12.42,1,1,10.00,1,10,11.45,
149,149,1,2,42,2,422.50,435.00,12.50,1,1,10.00,1,0,11.45,
150,150,1,2,42,2,422.52,435.00,12.48,1,1,10.00,1,0,11.45,
151,151,1,2,42,2,422.53,435.00,12.47,1,1,10.00,1,0,11.45,
152,152,1,2,42,2,422.55,435.00,12.45,1,1,10.00,1,5,11.45,
153,153,1,2,42,2,422.57,435.10,12.53,1,1,10.00,1,5,11.45,
154,154,1,2,42,2,422.58,435.10,12.52,1,3,10.00,1,15,11.45,
155,155,1,2,42,2,422.60,435.10,12.50,1,1,10.00,1,0,11.45,
156,156,1,2,42,2,422.62,435.10,12.48,1,1,10.00,1,0,11.45,
157,157,1,2,42,2,422.63,435.10,12.47,1,1,10.00,1,15,11.45,
158,158,1,2,42,2,422.65,435.20,12.55,1,1,10.00,1,0,11.45,
159,159,1,2,42,2,422.67,435.20,12.53,1,1,10.00,1,0,11.45,
160,160,1,2,42,2,422.68,435.20,12.52,1,1,10.00,1,10,11.45,
161,161,1,2,42,2,422.70,435.20,12.50,1,2,10.00,1,0,11.45,
162,162,1,2,42,2,422.72,435.30,12.58,1,1,10.00,1,10,11.45,
163,163,1,2,42,2,422.73,435.30,12.57,1,1,10.00,1,0,11.45,
164,164,1,2,42,2,422.75,435.30,12.55,1,1,10.00,1,0,11.45,
165,165,1,2,42,2,422.77,435.30,12.53,1,3,10.00,1,15,11.45,
166,166,1,2,42,2,422.78,435.30,12.52,1,1,10.00,1,5,11.45,
167,167,1,2,42,2,422.80,435.40,12.60,1,1,10.00,1,15,11.45,
168,168,1,2,42,2,422.82,435.40,12.58,1,1,10.00,1,15,11.45,
169,169,1,2,42,2,422.83,435.40,12.57,1,1,10.00,1,5,11.45,
170,170,1,2,42,2,422.85,435.40,12.55,1,1,10.00,1,15,11.45,
171,171,1,2,42,2,422.87,435.50,12.63,1,3,10.00,1,10,11.45,
172,172,1,2,42,2,422.88,435.50,12.62,1,1,10.00,1,0,11.45,
173,173,1,2,42,2,422.90,435.50,12.60,1,2,10.00,1,0,11.45,
174,174,1,2,42,2,422.92,435.50,12.58,1,3,10.00,1,0,11.45,
175,175,1,2,42,2,422.93,435.50,12.57,1,2,10.00,1,10,11.45,
176,176,1,2,42,2,422.95,435.60,12.65,1,1,10.00,1,10,11.45,
177,177,1,2,42,2,422.97,435.60,12.63,1,1,10.00,1,0,11.45,
178,178,1,2,42,2,422.98,435.60,12.62,1,1,10.00,1,15,11.45,
179,179,1,2,42,2,423.00,435.60,12.60,1,1,10.00,1,10,11.45,
180,180,1,2,42,2,423.02,435.70,12.68,1,1,10.00,1,5,11.45,
181,181,1,2,42,2,423.03,435.70,12.67,1,3,10.00,1,15,11.45,
182,182,1,2,42,2,423.05,435.70,12.65,1,1,10.00,1,15,11.45,
183,183,1,2,42,2,423.07,435.70,12.63,1,1,10.00,1,10,11.45,
184,184,1,2,42,2,423.08,435.70,12.62,1,1,10.00,1,15,11.45,
185,185,1,2,42,2,423.10,435.80,12.70,1,1,10.00,1,0,11.45,
186,186,1,2,42,2,423.12,435.80,12.68,1,1,10.00,1,0,11.45,
187,187,1,2,42,2,423.13,435.80,12.67,1,1,10.00,1,0,11.45,
188,188,1,2,42,2,423.15,435.80,12.65,1,2,10.00,1,0,11.45,
189,189,1,2,42,2,423.17,435.90,12.73,1,1,10.00,1,5,11.45,
190,190,1,2,42,2,423.18,435.90,12.72,1,3,10.00,1,10,11.45,
191,191,1,2,42,2,423.20,435.90,12.70,1,2,10.00,1,15,11.45,
192,192,1,2,42,2,423.22,435.90,12.68,1,1,10.00,1,10,11.45,
193,193,1,2,42,2,423.23,435.90,12.67,1,1,10.00,1,5,11.45,
194,194,1,2,42,2,423.25,436.00,12.75,1,1,10.00,1,5,11.45,
195,195,1,2,42,2,423.27,436.00,12.73,1,1,10.00,1,5,11.45,
196,196,1,2,42,2,423.28,436.00,12.72,1,1,10.00,1,0,11.45,
197,197,1,2,42,2,423.30,436.00,12.70,1,1,10.00,1,0,11.45,
198,198,1,2,42,2,423.32,436.10,12.78,1,1,10.00,1,15,11.45,
199,199,1,2,42,2,423.33,436.10,12.77,1,2,10.00,1,5,11.45,
200,200,1,2,42,2,423.35,436.10,12.75,1,1,10.00,1,5,11.45,
201,201,1,2,42,2,423.37,436.10,12.73,1,1,10.00,1,10,11.45,
202,202,1,2,42,2,423.38,436.10,12.72,1,1,10.00,1,10,11.45,
203,203,1,2,42,2,423.40,436.20,12.80,1,1,10.00,1,15,11.45,
204,204,1,2,42,2,423.42,436.20,12.78,1,1,10.00,1,15,11.45,
205,205,1,2,42,2,423.43,436.20,12.77,1,1,10.00,1,5,11.45,
206,206,1,2,42,2,423.45,436.20,12.75,1,1,10.00,1,15,11.45,
207,207,1,2,42,2,423.47,436.30,12.83,1,1,10.00,1,5,11.45,
208,208,1,2,42,2,423.48,436.30,12.82,1,1,10.00,1,5,11.45,
209,209,1,2,42,2,423.50,436.30,12.80,1,1,10.00,1,0,11.45,
210,210,1,2,42,2,423.52,436.30,12.78,1,1,10.00,1,0,11.45,
211,211,1,2,42,2,423.53,436.30,12.77,1,1,10.00,1,10,11.45,
212,212,1,2,42,2,423.55,436.40,12.85,1,1,10.00,1,0,11.45,
213,213,1,2,42,2,423.57,436.40,12.83,1,1,10.00,1,5,11.45,
214,214,1,2,42,2,423.58,436.40,12.82,1,1,10.00,1,0,11.45,
215,215,1,2,42,2,423.60,436.40,12.80,1,1,10.00,1,10,11.45,
216,216,1,2,42,2,423.62,436.50,12.88,1,1,10.00,1,5,11.45,
217,217,1,2,42,2,423.63,436.50,12.87,1,3,10.00,1,0,11.45,
218,218,1,2,42,2,423.65,436.50,12.85,1,1,10.00,1,0,11.45,
219,219,1,2,42,2,423.67,436.50,12.83,1,3,10.00,1,15,11.45,
220,220,1,2,42,2,423.68,436.50,12.82,1,1,10.00,1,0,11.45,
221,221,1,2,42,2,423.70,436.60,12.90,1,1,10.00,1,5,11.45,
222,222,1,2,42,2,423.72,436.60,12.88,1,3,10.00,1,15,11.45,
223,223,1,2,42,2,423.73,436.60,12.87,1,1,10.00,1,0,11.45,
224,224,1,2,42,2,423.75,436.60,12.85,1,1,10.00,1,0,11.45,
225,225,1,2,42,2,423.77,436.70,12.93,1,3,10.00,1,10,11.45,
226,226,1,2,42,2,423.78,436.70,12.92,1,1,10.00,1,5,11.45,
227,227,1,2,42,2,423.80,436.70,12.90,1,1,10.00,1,10,11.45,
228,228,1,2,42,2,423.82,436.70,12.88,1,1,10.00,1,15,11.45,
229,229,1,2,42,2,423.83,436.70,12.87,1,1,10.00,1,0,11.45,
230,230,1,2,42,2,423.85,436.80,12.95,1,1,10.00,1,0,11.45,
231,231,1,2,42,2,423.87,436.80,12.93,1,1,10.00,1,0,11.45,
232,232,1,2,42,2,423.88,436.80,12.92,1,1,10.00,1,5,11.45,
233,233,1,2,42,2,423.90,436.80,12.90,1,1,10.00,1,10,11.45,
234,234,1,2,42,2,423.92,436.90,12.98,1,1,10.00,1,15,11.45,
235,235,1,2,42,2,423.93,436.90,12.97,1,1,10.00,1,10,11.45,
236,236,1,2,42,2,423.95,436.90,12.95,1,1,10.00,1,5,11.45,
237,237,1,2,42,2,423.97,436.90,12.93,1,1,10.00,1,0,11.45,
238,238,1,2,42,2,423.98,436.90,12.92,1,1,10.00,1,0,11.45,
239,239,1,2,42,2,424.00,437.00,13.00,1,2,10.00,1,5,11.45,
240,240,1,2,42,2,424.02,437.00,12.98,1,3,10.00,1,5,11.45,
241,241,1,2,42,2,424.03,437.00,12.97,1,1,10.00,1,5,11.45,
242,242,1,2,42,2,424.05,437.00,12.95,1,3,10.00,1,10,11.45,
243,243,1,2,42,2,424.07,437.10,13.03,1,1,10.00,1,15,11.45,
244,244,1,2,42,2,424.08,437.10,13.02,1,1,10.00,1,10,11.45,
245,245,1,2,42,2,424.10,437.10,13.00,1,2,10.00,1,0,11.45,
246,246,1,2,42,2,424.12,437.10,12.98,1,1,10.00,1,0,11.45,
247,247,1,2,42,2,424.13,437.10,12.97,1,1,10.00,1,15,11.45,
248,248,1,2,42,2,424.15,437.20,13.05,1,1,10.00,1,0,11.45,
249,249,1,2,42,2,424.17,437.20,13.03,1,1,10.00,1,10,11.45,
250,250,1,2,42,2,424.18,437.20,13.02,1,1,10.00,1,5,11.45,
251,251,1,2,42,2,424.20,437.20,13.00,1,1,10.00,1,15,11.45,
252,252,1,2,42,2,424.22,437.30,13.08,1,1,10.00,1,10,11.45,
253,253,1,2,42,2,424.23,437.30,13.07,1,1,10.00,1,10,11.45,
254,254,1,2,42,2,424.25,437.30,13.05,1,1,10.00,1,15,11.45,
255,255,1,2,42,2,424.27,437.30,13.03,1,2,10.00,1,15,11.45,
256,256,1,2,42,2,424.28,437.30,13.02,1,1,10.00,1,15,11.45,
257,257,1,2,42,2,424.30,437.40,13.10,1,1,10.00,1,15,11.45,
258,258,1,2,42,2,424.32,437.40,13.08,1,1,10.00,1,10,11.45,
259,259,1,2,42,2,424.33,437.40,13.07,1,1,10.00,1,0,11.45,
260,260,1,2,42,2,424.35,437.40,13.05,1,1,10.00,1,5,11.45,
261,261,1,2,42,2,424.37,437.50,13.13,1,1,10.00,1,10,11.45,
262,262,1,2,42,2,424.38,437.50,13.12,1,1,10.00,1,15,11.45,
263,263,1,2,42,2,424.40,437.50,13.10,1,1,10.00,1,5,11.45,
264,264,1,2,42,2,424.42,437.50,13.08,1,1,10.00,1,0,11.45,
265,265,1,2,42,2,424.43,437.50,13.07,1,1,10.00,1,10,11.45,
266,266,1,2,42,2,424.45,437.60,13.15,1,1,10.00,1,5,11.45,
267,267,1,2,42,2,424.47,437.60,13.13,1,1,10.00,1,15,11.45,
268,268,1,2,42,2,424.48,437.60,13.12,1,2,10.00,1,5,11.45,
269,269,1,2,42,2,424.50,437.60,13.10,1,1,10.00,1,5,11.45,
270,270,1,2,42,2,424.52,437.70,13.18,1,3,10.00,1,10,11.45,
271,271,1,2,42,2,424.53,437.70,13.17,1,2,10.00,1,15,11.45,
272,272,1,2,42,2,424.55,437.70,13.15,1,3,10.00,1,15,11.45,
273,273,1,2,42,2,424.57,437.70,13.13,1,3,10.00,1,5,11.45,
274,274,1,2,42,2,424.58,437.70,13.12,1,1,10.00,1,15,11.45,
275,275,1,2,42,2,424.60,437.80,13.20,1,1,10.00,1,5,11.45,
276,276,1,2,42,2,424.62,437.80,13.18,1,3,10.00,1,5,11.45,
277,277,1,2,42,2,424.63,437.80,13.17,1,1,10.00,1,5,11.45,
278,278,1,2,42,2,424.65,437.80,13.15,1,1,10.00,1,10,11.45,
279,279,1,2,42,2,424.67,437.90,13.23,1,2,10.00,1,0,11.45,
280,280,1,2,42,2,424.68,437.90,13.22,1,3,10.00,1,5,11.45,
281,281,1,2,42,2,424.70,437.90,13.20,1,1,10.00,1,0,11.45,
282,282,1,2,42,2,424.72,437.90,13.18,1,1,10.00,1,5,11.45,
283,283,1,2,42,2,424.73,437.90,13.17,1,3,10.00,1,10,11.45,
284,284,1,2,42,2,424.75,438.00,13.25,1,1,10.00,1,0,11.45,
285,285,1,2,42,2,424.77,438.00,13.23,1,1,10.00,1,15,11.45,
286,286,1,2,42,2,424.78,438.00,13.22,1,2,10.00,1,15,11.45,
287,287,1,2,42,2,424.80,438.00,13.20,1,1,10.00,1,15,11.45,
288,288,1,2,42,2,424.82,438.10,13.28,1,1,10.00,1,0,11.45,
289,289,1,2,42,2,424.83,438.10,13.27,1,1,10.00,1,10,11.45,
290,290,1,2,42,2,424.85,438.10,13.25,1,1,10.00,1,0,11.45,
291,291,1,2,42,2,424.87,438.10,13.23,1,1,10.00,1,10,11.45,
292,292,1,2,42,2,424.88,438.10,13.22,1,1,10.00,1,0,11.45,
293,293,1,2,42,2,424.90,438.20,13.30,1,1,10.00,1,0,11.45,
294,294,1,2,42,2,424.92,438.20,13.28,1,3,10.00,1,15,11.45,
295,295,1,2,42,2,424.93,438.20,13.27,1,1,10.00,1,0,11.45,
296,296,1,2,42,2,424.95,438.20,13.25,1,1,10.00,1,10,11.45,
297,297,1,2,42,2,424.97,438.30,13.33,1,1,10.00,1,0,11.45,
298,298,1,2,42,2,424.98,438.30,13.32,1,2,10.00,1,15,11.45,
299,299,1,2,42,2,425.00,438.30,13.30,1,1,10.00,1,5,11.45,
300,300,1,2,42,2,425.02,438.30,13.28,1,1,10.00,1,0,11.45,
301,301,1,2,42,2,425.03,438.30,13.27,1,1,10.00,1,15,11.45,
302,302,1,2,42,2,425.05,438.40,13.35,1,1,10.00,1,0,11.45,
303,303,1,2,42,2,425.07,438.40,13.33,1,1,10.00,1,10,11.45,
304,304,1,2,42,2,425.08,438.40,13.32,1,1,10.00,1,5,11.45,
305,305,1,2,42,2,425.10,438.40,13.30,1,1,10.00,1,0,11.45,
306,306,1,2,42,2,425.12,438.50,13.38,1,1,10.00,1,15,11.45,
307,307,1,2,42,2,425.13,438.50,13.37,1,2,10.00,1,10,11.45,
308,308,1,2,42,2,425.15,438.50,13.35,1,1,10.00,1,10,11.45,
309,309,1,2,42,2,425.17,438.50,13.33,1,1,10.00,1,15,11.45,
310,310,1,2,42,2,425.18,438.50,13.32,1,1,10.00,1,10,11.45,
311,311,1,2,42,2,425.20,438.60,13.40,1,1,10.00,1,10,11.45,
312,312,1,2,42,2,425.22,438.60,13.38,1,1,10.00,1,5,11.45,
313,313,1,2,42,2,425.23,438.60,13.37,1,2,10.00,1,5,11.45,
314,314,1,2,42,2,425.25,438.60,13.35,1,3,10.00,1,5,11.45,
315,315,1,2,42,2,425.27,438.70,13.43,1,1,10.00,1,5,11.45,
316,316,1,2,42,2,425.28,438.70,13.42,1,1,10.00,1,15,11.45,
317,317,1,2,42,2,425.30,438.70,13.40,1,2,10.00,1,15,11.45,
318,318,1,2,42,2,425.32,438.70,13.38,1,1,10.00,1,5,11.45,
319,319,1,2,42,2,425.33,438.70,13.37,1,2,10.00,1,15,11.45,
320,320,1,2,42,2,425.35,438.80,13.45,1,1,10.00,1,0,11.45,
321,321,1,2,42,2,425.37,438.80,13.43,1,1,10.00,1,0,11.45,
322,322,1,2,42,2,425.38,438.80,13.42,1,1,10.00,1,0,11.45,
323,323,1,2,42,2,425.40,438.80,13.40,1,1,10.00,1,5,11.45,
324,324,1,2,42,2,425.42,438.90,13.48,1,3,10.00,1,5,11.45,
325,325,1,2,42,2,425.43,438.90,13.47,1,1,10.00,1,10,11.45,
326,326,1,2,42,2,425.45,438.90,13.45,1,2,10.00,1,0,11.45,
327,327,1,2,42,2,425.47,438.90,13.43,1,1,10.00,1,10,11.45,
328,328,1,2,42,2,425.48,438.90,13.42,1,3,10.00,1,15,11.45,
329,329,1,2,42,2,425.50,439.00,13.50,1,1,10.00,1,15,11.45,
330,330,1,2,42,2,425.52,439.00,13.48,1,1,10.00,1,5,11.45,
331,331,1,2,42,2,425.53,439.00,13.47,1,1,10.00,1,5,11.45,
332,332,1,2,42,2,425.55,439.00,13.45,1,1,10.00,1,15,11.45,
333,333,1,2,42,2,425.57,439.10,13.53,1,1,10.00,1,5,11.45,
334,334,1,2,42,2,425.58,439.10,13.52,1,1,10.00,1,10,11.45,
335,335,1,2,42,2,425.60,439.10,13.50,1,1,10.00,1,0,11.45,
