vehicle_id,from_zone_id,to_zone_id,pricing_type,number_of_nodes,path_sequence
v132,o1,d2,t1,n3,1,5,2,
v133,o2,d1,t1,n3,2,5,1,
v134,o4,d3,t1,n3,4,5,3,
v135,o3,d4,t1,n3,3,5,4,
v136,o4,d1,t1,n3,4,5,1,
v137,o3,d2,t1,n3,3,5,2,
v138,o2,d4,t1,n3,2,5,4,
v139,o1,d3,t1,n3,1,5,3,
v140,o1,d2,t1,n3,1,5,2,
v141,o3,d4,t1,n3,3,5,4,
v142,o2,d1,t1,n3,2,5,1,
v143,o4,d3,t1,n3,4,5,3,
v144,o1,d2,t1,n3,1,5,2,
v145,o2,d1,t1,n3,2,5,1,
v146,o4,d3,t1,n3,4,5,3,
v147,o3,d4,t1,n3,3,5,4,
v148,o1,d2,t1,n3,1,5,2,
v149,o2,d1,t1,n3,2,5,1,
v150,o3,d4,t1,n3,3,5,4,
v151,o4,d3,t1,n3,4,5,3,
v152,o1,d2,t1,n3,1,5,2,
v153,o3,d4,t1,n3,3,5,4,
v154,o2,d1,t1,n3,2,5,1,
v155,o4,d3,t1,n3,4,5,3,
v156,o1,d2,t1,n3,1,5,2,
v157,o2,d1,t1,n3,2,5,1,
v158,o3,d4,t1,n3,3,5,4,
v159,o4,d3,t1,n3,4,5,3,
v160,o1,d3,t1,n3,1,5,3,
v161,o2,d4,t1,n3,2,5,4,
v162,o3,d2,t1,n3,3,5,2,
v163,o4,d1,t1,n3,4,5,1,
v164,o1,d2,t1,n3,1,5,2,
v165,o4,d3,t1,n3,4,5,3,
v166,o2,d1,t1,n3,2,5,1,
v167,o3,d4,t1,n3,3,5,4,
v168,o1,d2,t1,n3,1,5,2,
v169,o4,d3,t1,n3,4,5,3,
v170,o2,d1,t1,n3,2,5,1,
v171,o3,d4,t1,n3,3,5,4,
v172,o1,d2,t1,n3,1,5,2,
v173,o3,d4,t1,n3,3,5,4,
v174,o4,d3,t1,n3,4,5,3,
v175,o2,d1,t1,n3,2,5,1,
v176,o1,d2,t1,n3,1,5,2,
v177,o4,d3,t1,n3,4,5,3,
v178,o3,d4,t1,n3,3,5,4,
v179,o2,d1,t1,n3,2,5,1,
v180,o1,d2,t1,n3,1,5,2,
v181,o4,d3,t1,n3,4,5,3,
v182,o2,d1,t1,n3,2,5,1,
v183,o3,d4,t1,n3,3,5,4,
v184,o1,d3,t1,n3,1,5,3,
v185,o2,d4,t1,n3,2,5,4,
v186,o4,d1,t1,n3,4,5,1,
v187,o3,d2,t1,n3,3,5,2,
v188,o3,d4,t1,n3,3,5,4,
v189,o4,d3,t1,n3,4,5,3,
v190,o2,d1,t1,n3,2,5,1,
v191,o1,d2,t1,n3,1,5,2,
v192,o2,d1,t1,n3,2,5,1,
v193,o3,d4,t1,n3,3,5,4,
v194,o4,d3,t1,n3,4,5,3,
v195,o1,d2,t1,n3,1,5,2,
v196,o3,d4,t1,n3,3,5,4,
v197,o2,d1,t1,n3,2,5,1,
v198,o4,d3,t1,n3,4,5,3,
v199,o1,d2,t1,n3,1,5,2,
v200,o3,d4,t1,n3,3,5,4,
v201,o4,d3,t1,n3,4,5,3,
v202,o2,d1,t1,n3,2,5,1,
v203,o1,d2,t1,n3,1,5,2,
v204,o2,d1,t1,n3,2,5,1,
v205,o4,d3,t1,n3,4,5,3,
v206,o3,d4,t1,n3,3,5,4,
v207,o1,d2,t1,n3,1,5,2,
v208,o4,d1,t1,n3,4,5,1,
v209,o3,d2,t1,n3,3,5,2,
v210,o2,d4,t1,n3,2,5,4,
v211,o1,d3,t1,n3,1,5,3,
v212,o3,d4,t1,n3,3,5,4,
v213,o1,d2,t1,n3,1,5,2,
v214,o4,d3,t1,n3,4,5,3,
v215,o2,d1,t1,n3,2,5,1,
v216,o2,d1,t1,n3,2,5,1,
v217,o1,d2,t1,n3,1,5,2,
v218,o4,d3,t1,n3,4,5,3,
v219,o3,d4,t1,n3,3,5,4,
v220,o2,d1,t1,n3,2,5,1,
v221,o4,d3,t1,n3,4,5,3,
v222,o1,d2,t1,n3,1,5,2,
v223,o3,d4,t1,n3,3,5,4,
v224,o2,d1,t1,n3,2,5,1,
v225,o4,d3,t1,n3,4,5,3,
v226,o1,d2,t1,n3,1,5,2,
v227,o3,d4,t1,n3,3,5,4,
v228,o1,d2,t1,n3,1,5,2,
v229,o4,d3,t1,n3,4,5,3,
v230,o3,d4,t1,n3,3,5,4,
v231,o2,d1,t1,n3,2,5,1,
v232,o3,d2,t1,n3,3,5,2,
v233,o4,d1,t1,n3,4,5,1,
v234,o2,d4,t1,n3,2,5,4,
v235,o1,d3,t1,n3,1,5,3,
v236,o1,d2,t1,n3,1,5,2,
v237,o3,d4,t1,n3,3,5,4,
v238,o2,d1,t1,n3,2,5,1,
v239,o4,d3,t1,n3,4,5,3,
v240,o1,d2,t1,n3,1,5,2,
v241,o3,d4,t1,n3,3,5,4,
v242,o4,d3,t1,n3,4,5,3,
v243,o2,d1,t1,n3,2,5,1,
v244,o1,d2,t1,n3,1,5,2,
v245,o3,d4,t1,n3,3,5,4,
v246,o4,d3,t1,n3,4,5,3,
v247,o2,d1,t1,n3,2,5,1,
v248,o1,d2,t1,n3,1,5,2,
v249,o3,d4,t1,n3,3,5,4,
v250,o4,d3,t1,n3,4,5,3,
v251,o2,d1,t1,n3,2,5,1,
v252,o1,d2,t1,n3,1,5,2,
v253,o4,d3,t1,n3,4,5,3,
v254,o3,d4,t1,n3,3,5,4,
v255,o2,d1,t1,n3,2,5,1,
v256,o3,d2,t1,n3,3,5,2,
v257,o1,d3,t1,n3,1,5,3,
v258,o4,d1,t1,n3,4,5,1,
v259,o2,d4,t1,n3,2,5,4,
v260,o1,d2,t1,n3,1,5,2,
v261,o4,d3,t1,n3,4,5,3,
v262,o2,d1,t1,n3,2,5,1,
v263,o3,d4,t1,n3,3,5,4,
v264,o1,d2,t1,n3,1,5,2,
v265,o4,d3,t1,n3,4,5,3,
v266,o2,d1,t1,n3,2,5,1,
v267,o3,d4,t1,n3,3,5,4,
v268,o1,d2,t1,n3,1,5,2,
v269,o4,d3,t1,n3,4,5,3,
v270,o2,d1,t1,n3,2,5,1,
v271,o3,d4,t1,n3,3,5,4,
v272,o1,d2,t1,n3,1,5,2,
v273,o4,d3,t1,n3,4,5,3,
v274,o2,d1,t1,n3,2,5,1,
v275,o3,d4,t1,n3,3,5,4,
v276,o4,d3,t1,n3,4,5,3,
v277,o1,d2,t1,n3,1,5,2,
v278,o3,d4,t1,n3,3,5,4,
v279,o2,d1,t1,n3,2,5,1,
v280,o1,d3,t1,n3,1,5,3,
v281,o4,d1,t1,n3,4,5,1,
v282,o3,d2,t1,n3,3,5,2,
v283,o2,d4,t1,n3,2,5,4,
v284,o2,d1,t1,n3,2,5,1,
v285,o3,d4,t1,n3,3,5,4,
v286,o1,d2,t1,n3,1,5,2,
v287,o4,d3,t1,n3,4,5,3,
v288,o2,d1,t1,n3,2,5,1,
v289,o4,d3,t1,n3,4,5,3,
v290,o3,d4,t1,n3,3,5,4,
v291,o1,d2,t1,n3,1,5,2,
v292,o2,d1,t1,n3,2,5,1,
v293,o4,d3,t1,n3,4,5,3,
v294,o1,d2,t1,n3,1,5,2,
v295,o3,d4,t1,n3,3,5,4,
v296,o3,d4,t1,n3,3,5,4,
v297,o4,d3,t1,n3,4,5,3,
v298,o2,d1,t1,n3,2,5,1,
v299,o1,d2,t1,n3,1,5,2,
v300,o3,d4,t1,n3,3,5,4,
v301,o4,d3,t1,n3,4,5,3,
v302,o2,d1,t1,n3,2,5,1,
v303,o1,d2,t1,n3,1,5,2,
v304,o3,d2,t1,n3,3,5,2,
v305,o4,d1,t1,n3,4,5,1,
v306,o1,d3,t1,n3,1,5,3,
v307,o2,d4,t1,n3,2,5,4,
v308,o1,d2,t1,n3,1,5,2,
v309,o4,d3,t1,n3,4,5,3,
v310,o3,d4,t1,n3,3,5,4,
v311,o2,d1,t1,n3,2,5,1,
v312,o1,d2,t1,n3,1,5,2,
v313,o3,d4,t1,n3,3,5,4,
v314,o2,d1,t1,n3,2,5,1,
v315,o4,d3,t1,n3,4,5,3,
v316,o1,d2,t1,n3,1,5,2,
v317,o3,d4,t1,n3,3,5,4,
v318,o2,d1,t1,n3,2,5,1,
v319,o4,d3,t1,n3,4,5,3,
v320,o1,d2,t1,n3,1,5,2,
v321,o3,d4,t1,n3,3,5,4,
v322,o4,d3,t1,n3,4,5,3,
v323,o2,d1,t1,n3,2,5,1,
v324,o1,d2,t1,n3,1,5,2,
v325,o3,d4,t1,n3,3,5,4,
v326,o4,d3,t1,n3,4,5,3,
v327,o2,d1,t1,n3,2,5,1,
v328,o4,d1,t1,n3,4,5,1,
v329,o3,d2,t1,n3,3,5,2,
v330,o1,d3,t1,n3,1,5,3,
v331,o2,d4,t1,n3,2,5,4,
v332,o1,d2,t1,n3,1,5,2,
v333,o3,d4,t1,n3,3,5,4,
v334,o4,d3,t1,n3,4,5,3,
v335,o2,d1,t1,n3,2,5,1,
v336,o1,d2,t1,n3,1,5,2,
v337,o4,d3,t1,n3,4,5,3,
v338,o3,d4,t1,n3,3,5,4,
v339,o2,d1,t1,n3,2,5,1,
v340,o1,d2,t1,n3,1,5,2,
v341,o2,d1,t1,n3,2,5,1,
v342,o4,d3,t1,n3,4,5,3,
v343,o3,d4,t1,n3,3,5,4,
v344,o1,d2,t1,n3,1,5,2,
v345,o4,d3,t1,n3,4,5,3,
v346,o2,d1,t1,n3,2,5,1,
v347,o3,d4,t1,n3,3,5,4,
v348,o1,d2,t1,n3,1,5,2,
v349,o4,d3,t1,n3,4,5,3,
v350,o2,d1,t1,n3,2,5,1,
v351,o3,d4,t1,n3,3,5,4,
v352,o1,d3,t1,n3,1,5,3,
v353,o4,d1,t1,n3,4,5,1,
v354,o3,d2,t1,n3,3,5,2,
v355,o2,d4,t1,n3,2,5,4,
v356,o1,d2,t1,n3,1,5,2,
v357,o4,d3,t1,n3,4,5,3,
v358,o2,d1,t1,n3,2,5,1,
v359,o3,d4,t1,n3,3,5,4,
v360,o1,d2,t1,n3,1,5,2,
v361,o4,d3,t1,n3,4,5,3,
v362,o2,d1,t1,n3,2,5,1,
v363,o3,d4,t1,n3,3,5,4,
v364,o1,d2,t1,n3,1,5,2,
v365,o4,d3,t1,n3,4,5,3,
v366,o2,d1,t1,n3,2,5,1,
v367,o3,d4,t1,n3,3,5,4,
v368,o1,d2,t1,n3,1,5,2,
v369,o4,d3,t1,n3,4,5,3,
v370,o2,d1,t1,n3,2,5,1,
v371,o3,d4,t1,n3,3,5,4,
v372,o1,d2,t1,n3,1,5,2,
v373,o2,d1,t1,n3,2,5,1,
v374,o3,d4,t1,n3,3,5,4,
v375,o4,d3,t1,n3,4,5,3,
v376,o3,d2,t1,n3,3,5,2,
v377,o4,d1,t1,n3,4,5,1,
v378,o1,d3,t1,n3,1,5,3,
v379,o2,d4,t1,n3,2,5,4,
v380,o1,d2,t1,n3,1,5,2,
v381,o3,d4,t1,n3,3,5,4,
v382,o2,d1,t1,n3,2,5,1,
v383,o4,d3,t1,n3,4,5,3,
v384,o1,d2,t1,n3,1,5,2,
v385,o4,d3,t1,n3,4,5,3,
v386,o2,d1,t1,n3,2,5,1,
v387,o3,d4,t1,n3,3,5,4,
v388,o1,d2,t1,n3,1,5,2,
v389,o4,d3,t1,n3,4,5,3,
v390,o3,d4,t1,n3,3,5,4,
v391,o2,d1,t1,n3,2,5,1,
v392,o1,d2,t1,n3,1,5,2,
v393,o2,d1,t1,n3,2,5,1,
v394,o3,d4,t1,n3,3,5,4,
v395,o4,d3,t1,n3,4,5,3,
v396,o1,d2,t1,n3,1,5,2,
v397,o2,d1,t1,n3,2,5,1,
v398,o4,d3,t1,n3,4,5,3,
v399,o3,d4,t1,n3,3,5,4,
v400,o1,d3,t1,n3,1,5,3,
v401,o3,d2,t1,n3,3,5,2,
v402,o4,d1,t1,n3,4,5,1,
v403,o2,d4,t1,n3,2,5,4,
v404,o2,d1,t1,n3,2,5,1,
v405,o1,d2,t1,n3,1,5,2,
v406,o4,d3,t1,n3,4,5,3,
v407,o3,d4,t1,n3,3,5,4,
v408,o1,d2,t1,n3,1,5,2,
v409,o3,d4,t1,n3,3,5,4,
v410,o2,d1,t1,n3,2,5,1,
v411,o4,d3,t1,n3,4,5,3,
v412,o1,d2,t1,n3,1,5,2,
v413,o2,d1,t1,n3,2,5,1,
v414,o4,d3,t1,n3,4,5,3,
v415,o3,d4,t1,n3,3,5,4,
v416,o3,d4,t1,n3,3,5,4,
v417,o1,d2,t1,n3,1,5,2,
v418,o4,d3,t1,n3,4,5,3,
v419,o2,d1,t1,n3,2,5,1,
v420,o2,d1,t1,n3,2,5,1,
v421,o3,d4,t1,n3,3,5,4,
v422,o4,d3,t1,n3,4,5,3,
v423,o1,d2,t1,n3,1,5,2,
v424,o2,d4,t1,n3,2,5,4,
v425,o1,d3,t1,n3,1,5,3,
v426,o4,d1,t1,n3,4,5,1,
v427,o3,d2,t1,n3,3,5,2,
v428,o1,d2,t1,n3,1,5,2,
v429,o4,d3,t1,n3,4,5,3,
v430,o3,d4,t1,n3,3,5,4,
v431,o2,d1,t1,n3,2,5,1,
v432,o1,d2,t1,n3,1,5,2,
v433,o3,d4,t1,n3,3,5,4,
v434,o2,d1,t1,n3,2,5,1,
v435,o4,d3,t1,n3,4,5,3,
v436,o1,d2,t1,n3,1,5,2,
v437,o2,d1,t1,n3,2,5,1,
v438,o3,d4,t1,n3,3,5,4,
v439,o4,d3,t1,n3,4,5,3,
v440,o1,d2,t1,n3,1,5,2,
v441,o4,d3,t1,n3,4,5,3,
v442,o2,d1,t1,n3,2,5,1,
v443,o3,d4,t1,n3,3,5,4,
v444,o1,d2,t1,n3,1,5,2,
v445,o4,d3,t1,n3,4,5,3,
v446,o3,d4,t1,n3,3,5,4,
v447,o2,d1,t1,n3,2,5,1,
v448,o1,d3,t1,n3,1,5,3,
v449,o4,d1,t1,n3,4,5,1,
v450,o2,d4,t1,n3,2,5,4,
v451,o3,d2,t1,n3,3,5,2,
v452,o1,d2,t1,n3,1,5,2,
v453,o2,d1,t1,n3,2,5,1,
v454,o3,d4,t1,n3,3,5,4,
v455,o4,d3,t1,n3,4,5,3,
v456,o1,d2,t1,n3,1,5,2,
v457,o2,d1,t1,n3,2,5,1,
v458,o4,d3,t1,n3,4,5,3,
v459,o3,d4,t1,n3,3,5,4,
v460,o1,d2,t1,n3,1,5,2,
v461,o2,d1,t1,n3,2,5,1,
v462,o4,d3,t1,n3,4,5,3,
v463,o3,d4,t1,n3,3,5,4,
v464,o1,d2,t1,n3,1,5,2,
v465,o3,d4,t1,n3,3,5,4,
v466,o2,d1,t1,n3,2,5,1,
v467,o4,d3,t1,n3,4,5,3,
v468,o1,d2,t1,n3,1,5,2,
v469,o2,d1,t1,n3,2,5,1,
v470,o4,d3,t1,n3,4,5,3,
v471,o3,d4,t1,n3,3,5,4,
v472,o2,d4,t1,n3,2,5,4,
v473,o3,d2,t1,n3,3,5,2,
v474,o1,d3,t1,n3,1,5,3,
v475,o4,d1,t1,n3,4,5,1,
v476,o2,d1,t1,n3,2,5,1,
v477,o4,d3,t1,n3,4,5,3,
v478,o3,d4,t1,n3,3,5,4,
v479,o1,d2,t1,n3,1,5,2,
v480,o2,d1,t1,n3,2,5,1,
v481,o1,d2,t1,n3,1,5,2,
v482,o3,d4,t1,n3,3,5,4,
v483,o4,d3,t1,n3,4,5,3,
v484,o2,d1,t1,n3,2,5,1,
v485,o3,d4,t1,n3,3,5,4,
v486,o1,d2,t1,n3,1,5,2,
v487,o4,d3,t1,n3,4,5,3,
v488,o1,d2,t1,n3,1,5,2,
v489,o3,d4,t1,n3,3,5,4,
v490,o2,d1,t1,n3,2,5,1,
v491,o4,d3,t1,n3,4,5,3,
v492,o1,d2,t1,n3,1,5,2,
v493,o4,d3,t1,n3,4,5,3,
v494,o2,d1,t1,n3,2,5,1,
v495,o3,d4,t1,n3,3,5,4,
v496,o3,d2,t1,n3,3,5,2,
v497,o4,d1,t1,n3,4,5,1,
v498,o2,d4,t1,n3,2,5,4,
v499,o1,d3,t1,n3,1,5,3,
v500,o4,d3,t1,n3,4,5,3,
v501,o1,d2,t1,n3,1,5,2,
v502,o3,d4,t1,n3,3,5,4,
v503,o2,d1,t1,n3,2,5,1,
v504,o1,d2,t1,n3,1,5,2,
v505,o4,d3,t1,n3,4,5,3,
v506,o3,d4,t1,n3,3,5,4,
v507,o2,d1,t1,n3,2,5,1,
v508,o1,d2,t1,n3,1,5,2,
v509,o4,d3,t1,n3,4,5,3,
v510,o3,d4,t1,n3,3,5,4,
v511,o2,d1,t1,n3,2,5,1,
v512,o2,d1,t1,n3,2,5,1,
v513,o1,d2,t1,n3,1,5,2,
v514,o4,d3,t1,n3,4,5,3,
v515,o3,d4,t1,n3,3,5,4,
v516,o1,d2,t1,n3,1,5,2,
v517,o3,d4,t1,n3,3,5,4,
v518,o2,d1,t1,n3,2,5,1,
v519,o4,d3,t1,n3,4,5,3,
v520,o2,d4,t1,n3,2,5,4,
v521,o4,d1,t1,n3,4,5,1,
v522,o1,d3,t1,n3,1,5,3,
v523,o3,d2,t1,n3,3,5,2,
v524,o1,d2,t1,n3,1,5,2,
v525,o4,d3,t1,n3,4,5,3,
v526,o3,d4,t1,n3,3,5,4,
v527,o2,d1,t1,n3,2,5,1,
v528,o2,d1,t1,n3,2,5,1,
v529,o1,d2,t1,n3,1,5,2,
v530,o3,d4,t1,n3,3,5,4,
v531,o4,d3,t1,n3,4,5,3,
v532,o3,d4,t1,n3,3,5,4,
v533,o2,d1,t1,n3,2,5,1,
v534,o4,d3,t1,n3,4,5,3,
v535,o1,d2,t1,n3,1,5,2,
v536,o2,d1,t1,n3,2,5,1,
v537,o3,d4,t1,n3,3,5,4,
v538,o1,d2,t1,n3,1,5,2,
v539,o4,d3,t1,n3,4,5,3,
v540,o4,d3,t1,n3,4,5,3,
v541,o1,d2,t1,n3,1,5,2,
v542,o3,d4,t1,n3,3,5,4,
v543,o2,d1,t1,n3,2,5,1,
v544,o2,d4,t1,n3,2,5,4,
v545,o4,d1,t1,n3,4,5,1,
v546,o3,d2,t1,n3,3,5,2,
v547,o1,d3,t1,n3,1,5,3,
v548,o3,d4,t1,n3,3,5,4,
v549,o4,d3,t1,n3,4,5,3,
v550,o1,d2,t1,n3,1,5,2,
v551,o2,d1,t1,n3,2,5,1,
v552,o2,d1,t1,n3,2,5,1,
v553,o1,d2,t1,n3,1,5,2,
v554,o3,d4,t1,n3,3,5,4,
v555,o4,d3,t1,n3,4,5,3,
v556,o4,d3,t1,n3,4,5,3,
v557,o2,d1,t1,n3,2,5,1,
v558,o1,d2,t1,n3,1,5,2,
v559,o3,d4,t1,n3,3,5,4,
v560,o1,d2,t1,n3,1,5,2,
v561,o2,d1,t1,n3,2,5,1,
v562,o3,d4,t1,n3,3,5,4,
v563,o4,d3,t1,n3,4,5,3,
v564,o3,d4,t1,n3,3,5,4,
v565,o2,d1,t1,n3,2,5,1,
v566,o1,d2,t1,n3,1,5,2,
v567,o4,d3,t1,n3,4,5,3,
v568,o3,d2,t1,n3,3,5,2,
v569,o4,d1,t1,n3,4,5,1,
v570,o2,d4,t1,n3,2,5,4,
v571,o1,d3,t1,n3,1,5,3,
v572,o2,d1,t1,n3,2,5,1,
v573,o4,d3,t1,n3,4,5,3,
v574,o3,d4,t1,n3,3,5,4,
v575,o1,d2,t1,n3,1,5,2,
v576,o1,d2,t1,n3,1,5,2,
v577,o3,d4,t1,n3,3,5,4,
v578,o4,d3,t1,n3,4,5,3,
v579,o2,d1,t1,n3,2,5,1,
v580,o1,d2,t1,n3,1,5,2,
v581,o3,d4,t1,n3,3,5,4,
v582,o4,d3,t1,n3,4,5,3,
v583,o2,d1,t1,n3,2,5,1,
v584,o1,d2,t1,n3,1,5,2,
v585,o3,d4,t1,n3,3,5,4,
v586,o4,d3,t1,n3,4,5,3,
v587,o2,d1,t1,n3,2,5,1,
v588,o1,d2,t1,n3,1,5,2,
v589,o3,d4,t1,n3,3,5,4,
v590,o2,d1,t1,n3,2,5,1,
v591,o4,d3,t1,n3,4,5,3,
v592,o2,d4,t1,n3,2,5,4,
v593,o3,d2,t1,n3,3,5,2,
v594,o4,d1,t1,n3,4,5,1,
v595,o1,d3,t1,n3,1,5,3,
v596,o1,d2,t1,n3,1,5,2,
v597,o3,d4,t1,n3,3,5,4,
v598,o4,d3,t1,n3,4,5,3,
v599,o2,d1,t1,n3,2,5,1,
v600,o1,d2,t1,n3,1,5,2,
v601,o4,d3,t1,n3,4,5,3,
v602,o3,d4,t1,n3,3,5,4,
v603,o2,d1,t1,n3,2,5,1,
v604,o1,d2,t1,n3,1,5,2,
v605,o4,d3,t1,n3,4,5,3,
v606,o3,d4,t1,n3,3,5,4,
v607,o2,d1,t1,n3,2,5,1,
v608,o4,d3,t1,n3,4,5,3,
v609,o3,d4,t1,n3,3,5,4,
v610,o1,d2,t1,n3,1,5,2,
v611,o2,d1,t1,n3,2,5,1,
v612,o1,d2,t1,n3,1,5,2,
v613,o4,d3,t1,n3,4,5,3,
v614,o3,d4,t1,n3,3,5,4,
v615,o2,d1,t1,n3,2,5,1,
v616,o4,d1,t1,n3,4,5,1,
v617,o1,d3,t1,n3,1,5,3,
v618,o2,d4,t1,n3,2,5,4,
v619,o3,d2,t1,n3,3,5,2,
v620,o1,d2,t1,n3,1,5,2,
v621,o4,d3,t1,n3,4,5,3,
v622,o3,d4,t1,n3,3,5,4,
v623,o2,d1,t1,n3,2,5,1,
v624,o1,d2,t1,n3,1,5,2,
v625,o4,d3,t1,n3,4,5,3,
v626,o2,d1,t1,n3,2,5,1,
v627,o3,d4,t1,n3,3,5,4,
v628,o2,d1,t1,n3,2,5,1,
v629,o3,d4,t1,n3,3,5,4,
v630,o1,d2,t1,n3,1,5,2,
v631,o4,d3,t1,n3,4,5,3,
